OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
133,Angola,2020-03-27T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
134,Angola,2020-03-28T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
135,Angola,2020-03-29T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
136,Angola,2020-03-30T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
137,Angola,2020-03-31T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
138,Angola,2020-04-01T00:00:00.000Z,7,5,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
139,Anguilla,2020-03-27T00:00:00.000Z,2,2,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
140,Anguilla,2020-03-28T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
141,Anguilla,2020-03-29T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
142,Anguilla,2020-03-30T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
143,Anguilla,2020-03-31T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
144,Anguilla,2020-04-01T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
145,Antigua and Barbuda,2020-03-14T00:00:00.000Z,1,1,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
146,Antigua and Barbuda,2020-03-15T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
147,Antigua and Barbuda,2020-03-16T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
148,Antigua and Barbuda,2020-03-17T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
149,Antigua and Barbuda,2020-03-18T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
150,Antigua and Barbuda,2020-03-19T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
151,Antigua and Barbuda,2020-03-20T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
152,Antigua and Barbuda,2020-03-21T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
153,Antigua and Barbuda,2020-03-22T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
154,Antigua and Barbuda,2020-03-23T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
155,Antigua and Barbuda,2020-03-24T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
156,Antigua and Barbuda,2020-03-25T00:00:00.000Z,3,2,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
157,Antigua and Barbuda,2020-03-26T00:00:00.000Z,3,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
158,Antigua and Barbuda,2020-03-27T00:00:00.000Z,3,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
159,Antigua and Barbuda,2020-03-28T00:00:00.000Z,7,4,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
160,Antigua and Barbuda,2020-03-29T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
161,Antigua and Barbuda,2020-03-30T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
162,Antigua and Barbuda,2020-03-31T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
163,Antigua and Barbuda,2020-04-01T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
164,Argentina,2020-03-04T00:00:00.000Z,1,1,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
165,Argentina,2020-03-05T00:00:00.000Z,1,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
166,Argentina,2020-03-06T00:00:00.000Z,1,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
167,Argentina,2020-03-07T00:00:00.000Z,2,1,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
168,Argentina,2020-03-08T00:00:00.000Z,9,7,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
169,Argentina,2020-03-09T00:00:00.000Z,12,3,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
170,Argentina,2020-03-10T00:00:00.000Z,12,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
171,Argentina,2020-03-11T00:00:00.000Z,17,5,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
172,Argentina,2020-03-12T00:00:00.000Z,19,2,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
173,Argentina,2020-03-13T00:00:00.000Z,31,12,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
174,Argentina,2020-03-14T00:00:00.000Z,45,14,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
175,Argentina,2020-03-15T00:00:00.000Z,42,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
176,Argentina,2020-03-16T00:00:00.000Z,56,14,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
177,Argentina,2020-03-17T00:00:00.000Z,65,9,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
178,Argentina,2020-03-18T00:00:00.000Z,79,14,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
179,Argentina,2020-03-19T00:00:00.000Z,97,18,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
180,Argentina,2020-03-20T00:00:00.000Z,97,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
181,Argentina,2020-03-21T00:00:00.000Z,128,31,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
182,Argentina,2020-03-22T00:00:00.000Z,158,30,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
183,Argentina,2020-03-23T00:00:00.000Z,225,67,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
184,Argentina,2020-03-24T00:00:00.000Z,266,41,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
185,Argentina,2020-03-25T00:00:00.000Z,301,35,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
186,Argentina,2020-03-26T00:00:00.000Z,387,86,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
187,Argentina,2020-03-27T00:00:00.000Z,502,115,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
188,Argentina,2020-03-28T00:00:00.000Z,589,87,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
189,Argentina,2020-03-29T00:00:00.000Z,690,101,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
190,Argentina,2020-03-30T00:00:00.000Z,745,55,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
191,Argentina,2020-03-31T00:00:00.000Z,820,75,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
192,Argentina,2020-04-01T00:00:00.000Z,966,146,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
193,Armenia,2020-03-02T00:00:00.000Z,1,1,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
194,Armenia,2020-03-03T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
195,Armenia,2020-03-04T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
196,Armenia,2020-03-05T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
197,Armenia,2020-03-06T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
198,Armenia,2020-03-07T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
199,Armenia,2020-03-08T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
200,Armenia,2020-03-09T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
201,Armenia,2020-03-10T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
202,Armenia,2020-03-11T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
203,Armenia,2020-03-12T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
204,Armenia,2020-03-13T00:00:00.000Z,1,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
205,Armenia,2020-03-14T00:00:00.000Z,8,7,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
206,Armenia,2020-03-15T00:00:00.000Z,8,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
207,Armenia,2020-03-16T00:00:00.000Z,26,18,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
208,Armenia,2020-03-17T00:00:00.000Z,52,26,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
209,Armenia,2020-03-18T00:00:00.000Z,52,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
210,Armenia,2020-03-19T00:00:00.000Z,84,32,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
211,Armenia,2020-03-20T00:00:00.000Z,122,38,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
212,Armenia,2020-03-21T00:00:00.000Z,136,14,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
213,Armenia,2020-03-22T00:00:00.000Z,160,24,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
214,Armenia,2020-03-23T00:00:00.000Z,190,30,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
215,Armenia,2020-03-24T00:00:00.000Z,235,45,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
216,Armenia,2020-03-25T00:00:00.000Z,265,30,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
217,Armenia,2020-03-26T00:00:00.000Z,290,25,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
218,Armenia,2020-03-27T00:00:00.000Z,329,39,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
219,Armenia,2020-03-28T00:00:00.000Z,372,43,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
220,Armenia,2020-03-29T00:00:00.000Z,424,52,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
221,Armenia,2020-03-30T00:00:00.000Z,482,58,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
222,Armenia,2020-03-31T00:00:00.000Z,482,0,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
223,Armenia,2020-04-01T00:00:00.000Z,532,50,44.94793424,40.28641688,Armenia,eacf41cc-aa5e-48c9-a3db-386fce22497f,亚美尼亚,Arménie,Armenia,Армения,أرمينيا
224,Aruba,2020-03-17T00:00:00.000Z,2,2,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
225,Aruba,2020-03-18T00:00:00.000Z,4,2,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
226,Aruba,2020-03-19T00:00:00.000Z,4,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
227,Aruba,2020-03-20T00:00:00.000Z,5,1,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
228,Aruba,2020-03-21T00:00:00.000Z,5,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
229,Aruba,2020-03-22T00:00:00.000Z,5,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
230,Aruba,2020-03-23T00:00:00.000Z,8,3,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
231,Aruba,2020-03-24T00:00:00.000Z,9,1,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
232,Aruba,2020-03-25T00:00:00.000Z,12,3,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
233,Aruba,2020-03-26T00:00:00.000Z,19,7,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
234,Aruba,2020-03-27T00:00:00.000Z,19,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
235,Aruba,2020-03-28T00:00:00.000Z,28,9,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
236,Aruba,2020-03-29T00:00:00.000Z,46,18,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
237,Aruba,2020-03-30T00:00:00.000Z,46,0,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
238,Aruba,2020-03-31T00:00:00.000Z,50,4,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
239,Aruba,2020-04-01T00:00:00.000Z,55,5,-69.97713313,12.51668736,Aruba,a5ca2f77-2705-4a8f-baee-ce6df1770224,"阿鲁巴
",,,,
240,Australia,2020-01-25T00:00:00.000Z,3,3,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
241,Australia,2020-01-26T00:00:00.000Z,4,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
242,Australia,2020-01-27T00:00:00.000Z,5,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
243,Australia,2020-01-28T00:00:00.000Z,5,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
244,Australia,2020-01-29T00:00:00.000Z,7,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
245,Australia,2020-01-30T00:00:00.000Z,9,2,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
246,Australia,2020-01-31T00:00:00.000Z,9,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
247,Australia,2020-02-01T00:00:00.000Z,12,3,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
248,Australia,2020-02-02T00:00:00.000Z,12,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
249,Australia,2020-02-03T00:00:00.000Z,12,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
250,Australia,2020-02-04T00:00:00.000Z,12,0,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
251,Australia,2020-02-05T00:00:00.000Z,13,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
252,Australia,2020-02-06T00:00:00.000Z,14,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
253,Australia,2020-02-07T00:00:00.000Z,15,1,134.490976,-25.73326023,Australia,bb79d7c7-29b4-45f2-93e6-2df1acc709ad,澳大利亚,Australie,Australia,Австралия,أستراليا
